algorithm,iterations,time
SA75,150,4.0
SA75,150,4.0
SA75,150,5.0
SA75,150,5.0
SA75,150,5.0
SA75,150,5.0
SA75,200,1.0
SA75,200,2.0
SA75,200,2.0
SA75,200,27.0
SA75,200,3.0
SA75,200,3.0
SA75,200,3.0
SA75,200,5.0
SA75,200,5.0
SA75,200,9.0
SA75,300,2.0
SA75,300,3.0
SA75,300,4.0
SA75,300,4.0
SA75,300,4.0
SA75,300,4.0
SA75,300,4.0
SA75,300,5.0
SA75,300,6.0
SA75,300,7.0
SA75,400,4.0
SA75,400,4.0
SA75,400,4.0
SA75,400,5.0
SA75,400,6.0
SA75,400,6.0
SA75,400,7.0
SA75,400,8.0
SA75,400,8.0
SA75,400,8.0
SA75,500,16.0
SA75,500,6.0
SA75,500,7.0
SA75,500,7.0
SA75,500,8.0
SA75,500,8.0
SA75,500,8.0
SA75,500,8.0
SA75,500,9.0
SA75,500,9.0
SA75,600,13.0
SA75,600,20.0
SA75,600,25.0
SA75,600,26.0
SA75,600,5.0
SA75,600,50.0
SA75,600,6.0
SA75,600,62.0
SA75,600,63.0
SA75,600,9.0
SA75,700,19.0
SA75,700,30.0
SA75,700,36.0
SA75,700,36.0
SA75,700,37.0
SA75,700,38.0
SA75,700,49.0
SA75,700,50.0
SA75,700,52.0
SA75,700,53.0
SA75,800,20.0
SA75,800,20.0
SA75,800,25.0
SA75,800,29.0
SA75,800,29.0
SA75,800,31.0
SA75,800,42.0
SA75,800,48.0
SA75,800,54.0
SA75,800,75.0
SA75,900,20.0
SA75,900,36.0
SA75,900,37.0
SA75,900,37.0
SA75,900,39.0
SA75,900,53.0
SA75,900,55.0
SA75,900,60.0
SA75,900,71.0
SA75,900,93.0
SA75,1000,47.0
SA75,1000,49.0
SA75,1000,65.0
SA75,1000,66.0
SA75,1000,68.0
SA75,1000,75.0
SA75,1000,78.0
SA75,1000,78.0
SA75,1000,81.0
SA75,1000,93.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,50,0.0
SA95,50,0.0
SA95,50,0.0
SA95,50,0.0
SA95,50,0.0
SA95,50,0.0
SA95,50,1.0
SA95,50,1.0
SA95,50,1.0
SA95,50,21.0
SA95,100,0.0
SA95,100,1.0
SA95,100,10.0
SA95,100,10.0
SA95,100,10.0
