algorithm,iterations,optimal
SA75,1,1197.4226697309598
SA75,1,1211.7870928808059
SA75,1,1224.9692839563552
SA75,1,1254.687344542822
SA75,1,1272.084092964655
SA75,1,1289.6326231069609
SA75,1,1310.9096788724614
SA75,1,1334.7014428466493
SA75,1,1363.512755164968
SA75,50,1135.503788815828
SA75,50,1146.5820039782238
SA75,50,1180.5162460198344
SA75,50,1288.2023949130341
SA75,50,1335.0498657255246
SA75,50,1355.9191519362366
SA75,50,1374.3279364456585
SA75,50,1390.1232426534295
SA75,50,1408.25891632001
SA75,50,1531.2995678601715
SA75,100,1183.3965268822953
SA75,100,1325.5063929488356
SA75,100,1413.7673562223542
SA75,100,1458.1833180641745
SA75,100,1523.434526153338
SA75,100,1553.861560352835
SA75,100,1558.4092592976106
SA75,100,1566.724548962637
SA75,100,1644.304028931416
SA75,100,1698.6780998525173
SA75,150,1591.1051234457661
SA75,150,1684.1732529395038
SA75,150,1686.1880893834852
SA75,150,1700.1404670071474
SA75,150,1716.2878020875924
SA75,150,1777.696921613949
SA75,150,1790.7156726196622
SA75,150,1833.754018477035
SA75,150,1859.207972244318
SA75,150,1917.3839159720685
SA75,200,1802.6576130778913
SA75,200,1842.6308234514286
SA75,200,1859.0598952126259
SA75,200,1876.8254767699993
SA75,200,1899.6320519241694
SA75,200,1930.771369752345
SA75,200,2013.2185422218931
SA75,200,2033.0892055522072
SA75,200,2084.438895314415
SA75,200,2111.649197805515
SA75,300,2153.840617133996
SA75,300,2157.2730934005776
SA75,300,2158.5858295686553
SA75,300,2183.4126667732635
SA75,300,2185.383811582873
SA75,300,2190.314755503164
SA75,300,2224.8798256583777
SA75,300,2234.793679162338
SA75,300,2349.179569064721
SA75,300,2411.2591111276365
SA75,400,2183.0107891916173
SA75,400,2252.6850285116493
SA75,400,2286.3772135103754
SA75,400,2307.72039655583
SA75,400,2327.8568611962223
SA75,400,2329.6127052893503
SA75,400,2369.833637848861
SA75,400,2432.9884827176143
SA75,400,2470.5187520825525
SA75,400,2507.4136406348293
SA75,500,2387.5215668852898
SA75,500,2392.143190888763
SA75,500,2396.917973817171
SA75,500,2439.9078748410693
SA75,500,2440.481197001574
SA75,500,2451.1396426180286
SA75,500,2456.3788706682953
SA75,500,2493.5887931579286
SA75,500,2494.415888602484
SA75,500,2515.425805518443
SA75,600,2502.386637034332
SA75,600,2523.1210761048483
SA75,600,2528.6522504412646
SA75,600,2536.0313292070705
SA75,600,2541.926060538198
SA75,600,2551.1976075829475
SA75,600,2568.2704830381613
SA75,600,2616.615810763491
SA75,600,2618.8520476065996
SA75,600,2638.6207188466865
SA75,700,2455.548633013184
SA75,700,2516.586341622632
SA75,700,2570.2999715271703
SA75,700,2581.6055060512817
SA75,700,2585.918594159669
SA75,700,2607.636015964971
SA75,700,2611.252162166642
SA75,700,2611.3902031449866
SA75,700,2620.8758417414588
SA75,700,2627.23036696798
SA75,800,2563.751662334486
SA75,800,2563.803367754665
SA75,800,2590.2254857053504
SA75,800,2609.8948578427962
SA75,800,2630.5313840764725
SA75,800,2632.856585357334
SA75,800,2638.6207188466865
SA75,800,2638.6207188466865
SA75,800,2638.6207188466865
SA75,800,2638.6207188466865
SA75,900,2540.706091051471
SA75,900,2592.187914409552
SA75,900,2600.7529167477956
SA75,900,2607.362760773415
SA75,900,2611.3858108965264
SA75,900,2617.74489200687
SA75,900,2628.946372799244
SA75,900,2638.6207188466865
SA75,900,2638.6207188466865
SA75,900,2638.6207188466865
SA75,1000,2605.8438161476874
SA75,1000,2613.837909833618
SA75,1000,2638.6207188466865
SA75,1000,2638.6207188466865
SA75,1000,2638.6207188466865
SA75,1000,2638.6207188466865
SA75,1000,2638.6207188466865
SA75,1000,2638.6207188466865
SA75,1000,2638.6207188466865
SA75,1000,2638.6207188466865
SA95,1,1067.0383100143308
SA95,1,1071.1680403867294
SA95,1,1140.2479209563041
SA95,1,1145.7160348208422
SA95,1,1177.5750021107124
SA95,1,1242.2439914423796
SA95,1,1344.9793802143372
SA95,1,1517.0000012809385
SA95,1,1545.4103280944264
SA95,1,928.6231516327932
SA95,50,1125.6663461253477
SA95,50,1126.1932143626025
SA95,50,1154.8683919734083
SA95,50,1200.1569599017378
SA95,50,1214.9153590445342
SA95,50,1236.4381944732945
SA95,50,1328.8224732915123
SA95,50,1402.3352369129561
SA95,50,1524.3082097812085
SA95,50,1614.1625445035215
SA95,100,1024.7497908877378
SA95,100,1092.3763747622297
SA95,100,1149.481170964225
SA95,100,1153.8627595577186
SA95,100,1154.8126383755612
SA95,100,1203.8472672411206
SA95,100,1206.4391048548705
SA95,100,1284.4887746014256
SA95,100,1285.759095839073
SA95,100,1302.0079665793562
SA95,150,1035.7173558007544
SA95,150,1091.9920499463694
SA95,150,1135.9382267240853
SA95,150,1149.729076186954
SA95,150,1252.093333127878
SA95,150,1264.8305509249035
SA95,150,1295.0211420343942
SA95,150,1419.1116604354215
SA95,150,1507.3769059331742
SA95,150,859.0228418213019
SA95,200,1037.2318185465483
SA95,200,1041.6124869696923
SA95,200,1063.5697848817445
SA95,200,1195.5135593703285
SA95,200,1210.784246343915
SA95,200,1213.7551456847855
SA95,200,1228.1442886088653
SA95,200,1290.837633909496
SA95,200,1411.077867290272
SA95,200,957.2512458115132
SA95,300,1210.1336693035641
SA95,300,1287.0043056476889
SA95,300,1296.522555273051
SA95,300,1353.3200397650069
SA95,300,1373.6910336705628
SA95,300,1373.8915892017458
SA95,300,1415.8122293756633
SA95,300,1438.6238921311187
SA95,300,1455.2256805254967
SA95,300,941.829563675408
SA95,400,1028.3264711046977
SA95,400,1182.4256819351606
