algorithm,iterations,time
SA75,4000,2242.0
SA75,4000,2266.0
SA75,4000,2897.0
SA75,4000,2964.0
SA75,4000,3004.0
SA75,4000,3050.0
SA75,4000,3294.0
SA75,4000,3615.0
SA75,4000,4150.0
SA75,4500,1885.0
SA75,4500,2135.0
SA75,4500,2266.0
SA75,4500,2321.0
SA75,4500,2416.0
SA75,4500,3157.0
SA75,4500,3476.0
SA75,4500,3495.0
SA75,4500,3704.0
SA75,4500,4760.0
SA75,5000,1599.0
SA75,5000,2476.0
SA75,5000,2536.0
SA75,5000,2747.0
SA75,5000,3023.0
SA75,5000,3092.0
SA75,5000,3102.0
SA75,5000,3187.0
SA75,5000,3220.0
SA75,5000,3823.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,12.0
SA95,500,1.0
SA95,500,10.0
SA95,500,4.0
SA95,500,4.0
SA95,500,5.0
SA95,500,5.0
SA95,500,5.0
SA95,500,6.0
SA95,500,6.0
SA95,500,716.0
SA95,1000,10.0
SA95,1000,12.0
SA95,1000,12.0
SA95,1000,12.0
SA95,1000,20.0
SA95,1000,205.0
SA95,1000,217.0
SA95,1000,275.0
SA95,1000,39.0
SA95,1000,87.0
SA95,1500,31.0
SA95,1500,384.0
SA95,1500,395.0
SA95,1500,547.0
SA95,1500,605.0
SA95,1500,740.0
SA95,1500,78.0
SA95,1500,81.0
SA95,1500,85.0
SA95,1500,91.0
SA95,2000,159.0
SA95,2000,261.0
SA95,2000,262.0
SA95,2000,418.0
SA95,2000,588.0
SA95,2000,718.0
SA95,2000,848.0
SA95,2000,849.0
SA95,2000,855.0
SA95,2000,937.0
SA95,2500,1260.0
SA95,2500,1270.0
SA95,2500,162.0
SA95,2500,466.0
SA95,2500,517.0
SA95,2500,689.0
SA95,2500,694.0
SA95,2500,727.0
SA95,2500,79.0
SA95,2500,895.0
SA95,3000,1040.0
SA95,3000,1059.0
SA95,3000,1083.0
SA95,3000,1130.0
SA95,3000,1284.0
SA95,3000,1585.0
SA95,3000,389.0
SA95,3000,729.0
SA95,3000,869.0
SA95,3000,893.0
SA95,3500,1164.0
SA95,3500,1201.0
SA95,3500,1295.0
SA95,3500,1455.0
SA95,3500,1886.0
SA95,3500,701.0
SA95,3500,770.0
SA95,3500,843.0
SA95,3500,848.0
SA95,3500,972.0
SA95,4000,1119.0
SA95,4000,1225.0
SA95,4000,1363.0
SA95,4000,1382.0
SA95,4000,1496.0
SA95,4000,1518.0
SA95,4000,1676.0
SA95,4000,1710.0
SA95,4000,669.0
SA95,4000,894.0
SA95,4500,1181.0
SA95,4500,1181.0
SA95,4500,1211.0
SA95,4500,1451.0
SA95,4500,1639.0
SA95,4500,1682.0
SA95,4500,1720.0
SA95,4500,1851.0
SA95,4500,861.0
SA95,4500,867.0
SA95,5000,1180.0
SA95,5000,1340.0
SA95,5000,1421.0
SA95,5000,1459.0
SA95,5000,1758.0
SA95,5000,1806.0
SA95,5000,1888.0
SA95,5000,1918.0
SA95,5000,1918.0
SA95,5000,1931.0
MIMIC50,1,1513.0
MIMIC50,1,1724.0
MIMIC50,1,1829.0
MIMIC50,1,216.0
MIMIC50,1,220.0
MIMIC50,1,300.0
MIMIC50,1,470.0
MIMIC50,1,483.0
MIMIC50,1,601.0
MIMIC50,1,674.0
MIMIC50,500,122448.0
MIMIC50,500,127053.0
MIMIC50,500,130849.0
MIMIC50,500,132241.0
MIMIC50,500,135088.0
MIMIC50,500,137257.0
MIMIC50,500,137928.0
MIMIC50,500,138404.0
MIMIC50,500,140676.0
MIMIC50,500,143367.0
MIMIC50,1000,229604.0
MIMIC50,1000,235923.0
MIMIC50,1000,241222.0
MIMIC50,1000,242973.0
MIMIC50,1000,244647.0
MIMIC50,1000,246073.0
MIMIC50,1000,246429.0
MIMIC50,1000,248879.0
MIMIC50,1000,250465.0
MIMIC50,1000,266256.0
MIMIC50,1500,297884.0
MIMIC50,1500,307247.0
MIMIC50,1500,309226.0
MIMIC50,1500,322392.0
MIMIC50,1500,323106.0
MIMIC50,1500,324085.0
MIMIC50,1500,326727.0
MIMIC50,1500,327444.0
MIMIC50,1500,336829.0
MIMIC50,1500,341164.0
MIMIC50,2000,376995.0
MIMIC50,2000,385850.0
MIMIC50,2000,395130.0
MIMIC50,2000,399253.0
MIMIC50,2000,399414.0
MIMIC50,2000,401003.0
MIMIC50,2000,401240.0
MIMIC50,2000,401655.0
MIMIC50,2000,411356.0
MIMIC50,2000,422408.0
MIMIC50,2500,461983.0
MIMIC50,2500,464939.0
MIMIC50,2500,468672.0
MIMIC50,2500,469373.0
MIMIC50,2500,472219.0
MIMIC50,2500,475663.0
MIMIC50,2500,478769.0
MIMIC50,2500,478928.0
MIMIC50,2500,483295.0
MIMIC50,2500,488244.0
MIMIC50,3000,510691.0
MIMIC50,3000,537280.0
MIMIC50,3000,537475.0
MIMIC50,3000,541319.0
MIMIC50,3000,546095.0
MIMIC50,3000,551735.0
MIMIC50,3000,555359.0
MIMIC50,3000,556092.0
MIMIC50,3000,556941.0
MIMIC50,3000,568601.0
MIMIC50,3500,568133.0
MIMIC50,3500,571371.0
MIMIC50,3500,579402.0
MIMIC50,3500,587043.0
MIMIC50,3500,588133.0
MIMIC50,3500,592134.0
MIMIC50,3500,595678.0
MIMIC50,3500,600327.0
MIMIC50,3500,601204.0
MIMIC50,3500,606962.0
MIMIC50,4000,644891.0
MIMIC50,4000,646773.0
MIMIC50,4000,649129.0
MIMIC50,4000,649914.0
MIMIC50,4000,650990.0
MIMIC50,4000,654128.0
MIMIC50,4000,654358.0
MIMIC50,4000,656308.0
MIMIC50,4000,657046.0
MIMIC50,4000,660821.0
MIMIC50,4500,696379.0
MIMIC50,4500,701888.0
MIMIC50,4500,703887.0
MIMIC50,4500,707423.0
MIMIC50,4500,707810.0
MIMIC50,4500,711452.0
MIMIC50,4500,711540.0
MIMIC50,4500,711877.0
MIMIC50,4500,713381.0
MIMIC50,4500,714061.0
MIMIC50,5000,746292.0
MIMIC50,5000,746754.0
MIMIC50,5000,748868.0
MIMIC50,5000,749845.0
MIMIC50,5000,752621.0
MIMIC50,5000,754837.0
MIMIC50,5000,756074.0
MIMIC50,5000,757092.0
MIMIC50,5000,757863.0
MIMIC50,5000,762182.0
MIMIC200,1,2561.0
MIMIC200,1,2604.0
MIMIC200,1,2611.0
MIMIC200,1,3643.0
MIMIC200,1,4026.0
MIMIC200,1,4644.0
MIMIC200,1,4648.0
MIMIC200,1,5478.0
MIMIC200,1,6936.0
MIMIC200,1,8078.0
MIMIC200,500,305827.0
MIMIC200,500,310933.0
MIMIC200,500,312943.0
MIMIC200,500,321209.0
MIMIC200,500,325018.0
MIMIC200,500,328280.0
MIMIC200,500,328322.0
MIMIC200,500,333971.0
MIMIC200,500,335052.0
MIMIC200,500,335478.0
MIMIC200,1000,517950.0
MIMIC200,1000,519620.0
MIMIC200,1000,523155.0
MIMIC200,1000,535309.0
MIMIC200,1000,537200.0
MIMIC200,1000,537459.0
MIMIC200,1000,538245.0
MIMIC200,1000,541969.0
MIMIC200,1000,543525.0
MIMIC200,1000,553832.0
MIMIC200,1500,672981.0
MIMIC200,1500,681293.0
MIMIC200,1500,686621.0
MIMIC200,1500,691106.0
MIMIC200,1500,691252.0
MIMIC200,1500,697043.0
MIMIC200,1500,697541.0
MIMIC200,1500,709983.0
MIMIC200,1500,711688.0
MIMIC200,1500,718388.0
MIMIC200,2000,829594.0
MIMIC200,2000,829966.0
MIMIC200,2000,832469.0
MIMIC200,2000,836477.0
MIMIC200,2000,836875.0
MIMIC200,2000,837597.0
MIMIC200,2000,844303.0
MIMIC200,2000,845831.0
MIMIC200,2000,848343.0
MIMIC200,2000,852600.0
MIMIC200,2500,929669.0
MIMIC200,2500,936321.0
MIMIC200,2500,937846.0
MIMIC200,2500,938208.0
MIMIC200,2500,942514.0
MIMIC200,2500,945457.0
MIMIC200,2500,945631.0
MIMIC200,2500,952243.0
MIMIC200,2500,953728.0
MIMIC200,2500,959929.0
MIMIC200,3000,1023392.0
MIMIC200,3000,1023937.0
MIMIC200,3000,1024262.0
MIMIC200,3000,1028725.0
MIMIC200,3000,1028772.0
MIMIC200,3000,1033012.0
MIMIC200,3000,1034834.0
MIMIC200,3000,1038766.0
MIMIC200,3000,1045950.0
MIMIC200,3000,1046791.0
MIMIC200,3500,1097030.0
MIMIC200,3500,1102628.0
MIMIC200,3500,1103407.0
MIMIC200,3500,1105529.0
MIMIC200,3500,1105934.0
MIMIC200,3500,1106243.0
MIMIC200,3500,1109549.0
MIMIC200,3500,1112006.0
MIMIC200,3500,1112192.0
MIMIC200,3500,1113512.0
MIMIC200,4000,1152276.0
MIMIC200,4000,1155452.0
MIMIC200,4000,1155993.0
MIMIC200,4000,1156424.0
MIMIC200,4000,1158170.0
MIMIC200,4000,1158497.0
MIMIC200,4000,1158547.0
MIMIC200,4000,1161071.0
MIMIC200,4000,1161129.0
MIMIC200,4000,1162790.0
MIMIC200,4500,1184046.0
MIMIC200,4500,1192711.0
MIMIC200,4500,1194206.0
MIMIC200,4500,1194703.0
MIMIC200,4500,1195800.0
MIMIC200,4500,1196649.0
MIMIC200,4500,1196766.0
MIMIC200,4500,1197553.0
MIMIC200,4500,1198573.0
MIMIC200,4500,1198738.0
MIMIC200,5000,1207123.0
MIMIC200,5000,1209738.0
MIMIC200,5000,1210419.0
MIMIC200,5000,1210594.0
MIMIC200,5000,1211067.0
MIMIC200,5000,1211093.0
MIMIC200,5000,1211200.0
MIMIC200,5000,1211278.0
MIMIC200,5000,1211535.0
MIMIC200,5000,1211612.0
