algorithm,iterations,optimal
SA95,1000,81.0
SA95,1000,84.0
SA95,1500,74.0
SA95,1500,79.0
SA95,1500,80.0
SA95,1500,85.0
SA95,1500,85.0
SA95,1500,86.0
SA95,1500,86.0
SA95,1500,88.0
SA95,1500,90.0
SA95,1500,90.0
SA95,2000,79.0
SA95,2000,84.0
SA95,2000,86.0
SA95,2000,86.0
SA95,2000,86.0
SA95,2000,87.0
SA95,2000,87.0
SA95,2000,90.0
SA95,2000,91.0
SA95,2000,91.0
SA95,2500,81.0
SA95,2500,82.0
SA95,2500,86.0
SA95,2500,86.0
SA95,2500,88.0
SA95,2500,88.0
SA95,2500,88.0
SA95,2500,90.0
SA95,2500,90.0
SA95,2500,96.0
SA95,3000,82.0
SA95,3000,86.0
SA95,3000,88.0
SA95,3000,88.0
SA95,3000,88.0
SA95,3000,89.0
SA95,3000,90.0
SA95,3000,90.0
SA95,3000,92.0
SA95,3000,92.0
SA95,3500,88.0
SA95,3500,88.0
SA95,3500,90.0
SA95,3500,90.0
SA95,3500,90.0
SA95,3500,90.0
SA95,3500,92.0
SA95,3500,92.0
SA95,3500,93.0
SA95,3500,94.0
SA95,4000,86.0
SA95,4000,88.0
SA95,4000,89.0
SA95,4000,90.0
SA95,4000,90.0
SA95,4000,90.0
SA95,4000,90.0
SA95,4000,90.0
SA95,4000,92.0
SA95,4000,92.0
SA95,4500,86.0
SA95,4500,88.0
SA95,4500,88.0
SA95,4500,90.0
SA95,4500,92.0
SA95,4500,92.0
SA95,4500,92.0
SA95,4500,92.0
SA95,4500,92.0
SA95,4500,96.0
SA95,5000,90.0
SA95,5000,90.0
SA95,5000,92.0
SA95,5000,92.0
SA95,5000,93.0
SA95,5000,94.0
SA95,5000,94.0
SA95,5000,96.0
SA95,5000,96.0
SA95,5000,96.0
MIMIC50,1,39.0
MIMIC50,1,39.0
MIMIC50,1,41.0
MIMIC50,1,43.0
MIMIC50,1,45.0
MIMIC50,1,46.0
MIMIC50,1,46.0
MIMIC50,1,50.0
MIMIC50,1,53.0
MIMIC50,1,53.0
MIMIC50,500,84.0
MIMIC50,500,84.0
MIMIC50,500,84.0
MIMIC50,500,86.0
MIMIC50,500,86.0
MIMIC50,500,88.0
MIMIC50,500,88.0
MIMIC50,500,88.0
MIMIC50,500,90.0
MIMIC50,500,94.0
MIMIC50,1000,84.0
MIMIC50,1000,86.0
MIMIC50,1000,86.0
MIMIC50,1000,90.0
MIMIC50,1000,90.0
MIMIC50,1000,90.0
MIMIC50,1000,92.0
MIMIC50,1000,92.0
MIMIC50,1000,94.0
MIMIC50,1000,96.0
MIMIC50,1500,86.0
MIMIC50,1500,86.0
MIMIC50,1500,88.0
MIMIC50,1500,88.0
MIMIC50,1500,88.0
MIMIC50,1500,88.0
MIMIC50,1500,90.0
MIMIC50,1500,92.0
MIMIC50,1500,92.0
MIMIC50,1500,92.0
MIMIC50,2000,88.0
MIMIC50,2000,90.0
MIMIC50,2000,90.0
MIMIC50,2000,90.0
MIMIC50,2000,90.0
MIMIC50,2000,90.0
MIMIC50,2000,90.0
MIMIC50,2000,92.0
MIMIC50,2000,92.0
MIMIC50,2000,94.0
MIMIC50,2500,88.0
MIMIC50,2500,88.0
MIMIC50,2500,90.0
MIMIC50,2500,91.0
MIMIC50,2500,92.0
MIMIC50,2500,92.0
MIMIC50,2500,92.0
MIMIC50,2500,92.0
MIMIC50,2500,94.0
MIMIC50,2500,96.0
MIMIC50,3000,86.0
MIMIC50,3000,88.0
MIMIC50,3000,92.0
MIMIC50,3000,94.0
MIMIC50,3000,94.0
MIMIC50,3000,94.0
MIMIC50,3000,94.0
MIMIC50,3000,96.0
MIMIC50,3000,96.0
MIMIC50,3000,96.0
MIMIC50,3500,88.0
MIMIC50,3500,90.0
MIMIC50,3500,92.0
MIMIC50,3500,92.0
MIMIC50,3500,94.0
MIMIC50,3500,96.0
MIMIC50,3500,96.0
MIMIC50,3500,96.0
MIMIC50,3500,96.0
