algorithm,iterations,time
SA75,3500,2860.0
SA75,3500,3178.0
SA75,3500,3377.0
SA75,3500,368.0
SA75,4000,1921.0
SA75,4000,2131.0
SA75,4000,2207.0
SA75,4000,2512.0
SA75,4000,2513.0
SA75,4000,2522.0
SA75,4000,2755.0
SA75,4000,2871.0
SA75,4000,2965.0
SA75,4000,947.0
SA75,4500,1640.0
SA75,4500,2094.0
SA75,4500,2171.0
SA75,4500,2259.0
SA75,4500,2322.0
SA75,4500,2442.0
SA75,4500,2605.0
SA75,4500,2724.0
SA75,4500,2792.0
SA75,4500,2891.0
SA75,5000,1094.0
SA75,5000,1364.0
SA75,5000,1625.0
SA75,5000,1893.0
SA75,5000,1995.0
SA75,5000,2141.0
SA75,5000,2215.0
SA75,5000,2308.0
SA75,5000,2442.0
SA75,5000,2693.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,1.0
SA95,1,1.0
SA95,500,18.0
SA95,500,190.0
SA95,500,2.0
SA95,500,2.0
SA95,500,24.0
SA95,500,3.0
SA95,500,3.0
SA95,500,3.0
SA95,500,3.0
SA95,500,4.0
SA95,1000,115.0
SA95,1000,12.0
SA95,1000,140.0
SA95,1000,159.0
SA95,1000,3.0
SA95,1000,311.0
SA95,1000,5.0
SA95,1000,6.0
SA95,1000,88.0
SA95,1000,9.0
SA95,1500,19.0
SA95,1500,32.0
SA95,1500,37.0
SA95,1500,44.0
SA95,1500,56.0
SA95,1500,62.0
SA95,1500,66.0
SA95,1500,68.0
SA95,1500,76.0
SA95,1500,83.0
SA95,2000,115.0
SA95,2000,14.0
SA95,2000,17.0
SA95,2000,180.0
SA95,2000,21.0
SA95,2000,235.0
SA95,2000,51.0
SA95,2000,52.0
SA95,2000,61.0
SA95,2000,87.0
SA95,2500,138.0
SA95,2500,145.0
SA95,2500,175.0
SA95,2500,182.0
SA95,2500,20.0
SA95,2500,45.0
SA95,2500,57.0
SA95,2500,61.0
SA95,2500,73.0
SA95,2500,76.0
SA95,3000,107.0
SA95,3000,108.0
SA95,3000,162.0
SA95,3000,188.0
SA95,3000,235.0
SA95,3000,315.0
SA95,3000,319.0
SA95,3000,330.0
SA95,3000,338.0
SA95,3000,444.0
SA95,3500,199.0
SA95,3500,224.0
SA95,3500,246.0
SA95,3500,346.0
SA95,3500,367.0
SA95,3500,50.0
SA95,3500,501.0
SA95,3500,519.0
SA95,3500,551.0
SA95,3500,588.0
SA95,4000,1020.0
SA95,4000,1058.0
SA95,4000,308.0
SA95,4000,343.0
SA95,4000,407.0
SA95,4000,500.0
SA95,4000,649.0
SA95,4000,808.0
SA95,4000,978.0
SA95,4000,983.0
SA95,4500,1002.0
SA95,4500,1026.0
SA95,4500,1044.0
SA95,4500,1052.0
SA95,4500,1096.0
SA95,4500,1111.0
SA95,4500,1131.0
SA95,4500,1282.0
SA95,4500,692.0
SA95,4500,755.0
SA95,5000,1126.0
SA95,5000,481.0
SA95,5000,604.0
SA95,5000,726.0
SA95,5000,794.0
SA95,5000,800.0
SA95,5000,813.0
SA95,5000,829.0
SA95,5000,921.0
SA95,5000,991.0
MIMIC50,1,11672.0
MIMIC50,1,12340.0
MIMIC50,1,12415.0
MIMIC50,1,12479.0
MIMIC50,1,12529.0
MIMIC50,1,12554.0
MIMIC50,1,13039.0
MIMIC50,1,13986.0
MIMIC50,1,14116.0
MIMIC50,1,17440.0
MIMIC50,500,135223.0
MIMIC50,500,139234.0
MIMIC50,500,140622.0
MIMIC50,500,149865.0
MIMIC50,500,151828.0
MIMIC50,500,152318.0
MIMIC50,500,161941.0
MIMIC50,500,163861.0
MIMIC50,500,166575.0
MIMIC50,500,181987.0
MIMIC50,1000,214693.0
MIMIC50,1000,235665.0
MIMIC50,1000,249482.0
MIMIC50,1000,250728.0
MIMIC50,1000,250979.0
MIMIC50,1000,254190.0
MIMIC50,1000,261816.0
MIMIC50,1000,265342.0
MIMIC50,1000,268604.0
MIMIC50,1000,271165.0
MIMIC50,1500,309594.0
MIMIC50,1500,316061.0
MIMIC50,1500,327370.0
MIMIC50,1500,332155.0
MIMIC50,1500,333401.0
MIMIC50,1500,338737.0
MIMIC50,1500,340354.0
MIMIC50,1500,342792.0
MIMIC50,1500,344466.0
MIMIC50,1500,368238.0
MIMIC50,2000,390672.0
MIMIC50,2000,399090.0
MIMIC50,2000,401128.0
MIMIC50,2000,401566.0
MIMIC50,2000,402705.0
MIMIC50,2000,406710.0
MIMIC50,2000,415691.0
MIMIC50,2000,417024.0
MIMIC50,2000,417410.0
MIMIC200,1,11796.0
MIMIC200,1,12863.0
MIMIC200,1,13518.0
MIMIC200,1,13763.0
MIMIC200,1,14013.0
MIMIC200,1,14040.0
MIMIC200,1,14108.0
MIMIC200,1,14151.0
MIMIC200,1,14541.0
MIMIC200,1,15912.0
MIMIC200,500,285306.0
MIMIC200,500,288096.0
MIMIC200,500,292627.0
MIMIC200,500,293119.0
MIMIC200,500,294085.0
MIMIC200,500,298427.0
MIMIC200,500,303193.0
MIMIC200,500,304089.0
MIMIC200,500,314409.0
MIMIC200,500,324096.0
