algorithm,iterations,time
MIMIC50,4000,1444300.0
MIMIC50,4000,1445642.0
MIMIC50,4000,1458799.0
MIMIC50,4000,1465408.0
MIMIC50,4000,1478846.0
MIMIC50,4500,1537695.0
MIMIC50,4500,1542204.0
MIMIC50,4500,1542734.0
MIMIC50,4500,1543763.0
MIMIC50,4500,1558448.0
MIMIC50,4500,1562530.0
MIMIC50,4500,1569961.0
MIMIC50,4500,1573520.0
MIMIC50,4500,1574285.0
MIMIC50,4500,1586843.0
MIMIC50,5000,1636069.0
MIMIC50,5000,1651751.0
MIMIC50,5000,1659537.0
MIMIC50,5000,1661629.0
MIMIC50,5000,1663758.0
MIMIC50,5000,1667075.0
MIMIC50,5000,1667292.0
MIMIC50,5000,1668676.0
MIMIC50,5000,1684450.0
MIMIC50,5000,1690191.0
MIMIC200,1,11607.0
MIMIC200,1,12782.0
MIMIC200,1,12851.0
MIMIC200,1,12972.0
MIMIC200,1,13054.0
MIMIC200,1,13356.0
MIMIC200,1,13608.0
MIMIC200,1,14608.0
MIMIC200,1,14657.0
MIMIC200,1,16385.0
MIMIC200,500,675376.0
MIMIC200,500,677812.0
MIMIC200,500,687037.0
MIMIC200,500,695468.0
MIMIC200,500,699114.0
MIMIC200,500,701110.0
MIMIC200,500,701469.0
MIMIC200,500,707866.0
MIMIC200,500,715720.0
MIMIC200,500,738987.0
MIMIC200,1000,1185190.0
MIMIC200,1000,1194630.0
MIMIC200,1000,1195800.0
MIMIC200,1000,1206172.0
MIMIC200,1000,1209730.0
MIMIC200,1000,1217648.0
MIMIC200,1000,1225253.0
MIMIC200,1000,1236817.0
MIMIC200,1000,1242195.0
MIMIC200,1000,1249243.0
MIMIC200,1500,1580192.0
MIMIC200,1500,1581827.0
MIMIC200,1500,1592748.0
MIMIC200,1500,1597440.0
MIMIC200,1500,1600537.0
MIMIC200,1500,1605140.0
MIMIC200,1500,1609480.0
MIMIC200,1500,1617499.0
MIMIC200,1500,1621017.0
MIMIC200,1500,1641086.0
MIMIC200,2000,1880926.0
MIMIC200,2000,1889357.0
MIMIC200,2000,1900197.0
MIMIC200,2000,1912331.0
MIMIC200,2000,1913836.0
MIMIC200,2000,1915797.0
MIMIC200,2000,1916359.0
MIMIC200,2000,1918015.0
MIMIC200,2000,1935697.0
MIMIC200,2000,1937084.0
MIMIC200,2500,2136372.0
MIMIC200,2500,2159515.0
MIMIC200,2500,2161204.0
MIMIC200,2500,2170169.0
MIMIC200,2500,2173581.0
MIMIC200,2500,2177184.0
MIMIC200,2500,2180829.0
MIMIC200,2500,2189378.0
MIMIC200,2500,2189575.0
MIMIC200,2500,2198992.0
MIMIC200,3000,2387943.0
MIMIC200,3000,2391040.0
MIMIC200,3000,2395623.0
MIMIC200,3000,2395921.0
MIMIC200,3000,2397113.0
MIMIC200,3000,2400953.0
MIMIC200,3000,2406123.0
MIMIC200,3000,2423303.0
MIMIC200,3000,2431136.0
MIMIC200,3000,2431322.0
MIMIC200,3500,2569895.0
MIMIC200,3500,2574991.0
MIMIC200,3500,2585654.0
MIMIC200,3500,2596980.0
MIMIC200,3500,2599984.0
MIMIC200,3500,2601747.0
MIMIC200,3500,2602749.0
MIMIC200,3500,2610480.0
MIMIC200,3500,2618398.0
MIMIC200,3500,2624001.0
MIMIC200,4000,2742808.0
MIMIC200,4000,2742831.0
MIMIC200,4000,2745923.0
MIMIC200,4000,2752321.0
MIMIC200,4000,2752371.0
MIMIC200,4000,2760820.0
MIMIC200,4000,2762091.0
MIMIC200,4000,2769676.0
MIMIC200,4000,2781459.0
MIMIC200,4000,2791080.0
MIMIC200,4500,2879717.0
MIMIC200,4500,2881786.0
MIMIC200,4500,2883224.0
MIMIC200,4500,2884424.0
MIMIC200,4500,2888657.0
MIMIC200,4500,2891016.0
MIMIC200,4500,2891293.0
MIMIC200,4500,2892243.0
MIMIC200,4500,2895652.0
MIMIC200,4500,2900489.0
MIMIC200,5000,2966504.0
MIMIC200,5000,2966801.0
MIMIC200,5000,2968444.0
MIMIC200,5000,2968706.0
MIMIC200,5000,2971002.0
MIMIC200,5000,2973456.0
MIMIC200,5000,2975117.0
MIMIC200,5000,2979394.0
MIMIC200,5000,2979816.0
MIMIC200,5000,2983299.0
