algorithm,iterations,time
SA75,3000,4313.0
SA75,3000,4479.0
SA75,3000,6044.0
SA75,3000,7327.0
SA75,3000,7584.0
SA75,3500,4011.0
SA75,3500,4331.0
SA75,3500,5522.0
SA75,3500,5598.0
SA75,3500,6045.0
SA75,3500,6306.0
SA75,3500,6396.0
SA75,3500,7465.0
SA75,3500,7669.0
SA75,3500,7779.0
SA75,4000,3525.0
SA75,4000,3844.0
SA75,4000,5153.0
SA75,4000,5435.0
SA75,4000,5948.0
SA75,4000,6220.0
SA75,4000,6317.0
SA75,4000,6840.0
SA75,4000,7416.0
SA75,4000,8626.0
SA75,4500,4293.0
SA75,4500,4830.0
SA75,4500,5106.0
SA75,4500,5305.0
SA75,4500,5905.0
SA75,4500,5969.0
SA75,4500,6212.0
SA75,4500,6215.0
SA75,4500,7175.0
SA75,4500,8192.0
SA75,5000,4078.0
SA75,5000,4150.0
SA75,5000,5035.0
SA75,5000,5507.0
SA75,5000,5795.0
SA75,5000,5879.0
SA75,5000,6569.0
SA75,5000,6910.0
SA75,5000,7657.0
SA75,5000,8207.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,500,11.0
SA95,500,51.0
SA95,500,51.0
SA95,500,55.0
SA95,500,55.0
SA95,500,604.0
SA95,500,8.0
SA95,500,8.0
SA95,500,8.0
SA95,500,9.0
SA95,1000,109.0
SA95,1000,1179.0
SA95,1000,1374.0
SA95,1000,1497.0
SA95,1000,227.0
SA95,1000,25.0
SA95,1000,339.0
SA95,1000,58.0
SA95,1000,59.0
SA95,1000,996.0
SA95,1500,1098.0
SA95,1500,1373.0
SA95,1500,1466.0
SA95,1500,1669.0
SA95,1500,1792.0
SA95,1500,1805.0
SA95,1500,3245.0
SA95,1500,43.0
SA95,1500,50.0
SA95,1500,762.0
SA95,2000,1052.0
SA95,2000,1626.0
SA95,2000,2378.0
SA95,2000,2458.0
SA95,2000,3559.0
SA95,2000,3639.0
SA95,2000,3845.0
SA95,2000,392.0
SA95,2000,4190.0
SA95,2000,4388.0
SA95,2500,1320.0
SA95,2500,133.0
SA95,2500,1357.0
SA95,2500,1360.0
SA95,2500,1368.0
SA95,2500,1775.0
SA95,2500,2506.0
SA95,2500,70.0
SA95,2500,75.0
SA95,2500,91.0
SA95,3000,1204.0
SA95,3000,2263.0
SA95,3000,2545.0
SA95,3000,2653.0
SA95,3000,3104.0
SA95,3000,3191.0
SA95,3000,342.0
SA95,3000,4298.0
SA95,3000,4611.0
SA95,3000,5600.0
SA95,3500,2012.0
SA95,3500,2697.0
SA95,3500,2794.0
SA95,3500,3038.0
SA95,3500,3528.0
SA95,3500,3814.0
SA95,3500,4222.0
SA95,3500,4291.0
SA95,3500,4763.0
SA95,3500,4922.0
SA95,4000,1945.0
SA95,4000,2129.0
SA95,4000,2349.0
SA95,4000,3050.0
SA95,4000,3160.0
SA95,4000,3388.0
SA95,4000,3559.0
SA95,4000,3906.0
SA95,4000,4013.0
SA95,4000,4266.0
SA95,4500,1510.0
SA95,4500,2182.0
SA95,4500,2776.0
SA95,4500,2978.0
SA95,4500,3318.0
SA95,4500,3403.0
SA95,4500,3630.0
SA95,4500,3653.0
SA95,4500,3691.0
SA95,4500,4298.0
SA95,5000,2638.0
SA95,5000,2815.0
SA95,5000,3083.0
SA95,5000,3177.0
SA95,5000,3271.0
SA95,5000,3287.0
SA95,5000,3327.0
SA95,5000,3540.0
SA95,5000,3689.0
SA95,5000,3863.0
MIMIC50,1,2.0
MIMIC50,1,2.0
MIMIC50,1,2.0
MIMIC50,1,2.0
MIMIC50,1,2.0
MIMIC50,1,2.0
MIMIC50,1,2.0
MIMIC50,1,2.0
MIMIC50,1,3.0
MIMIC50,1,3.0
MIMIC50,500,10337.0
MIMIC50,500,11935.0
MIMIC50,500,13300.0
MIMIC50,500,14010.0
MIMIC50,500,15137.0
MIMIC50,500,15819.0
MIMIC50,500,16198.0
MIMIC50,500,17459.0
MIMIC50,500,18286.0
MIMIC50,500,18966.0
MIMIC50,1000,25553.0
MIMIC50,1000,28031.0
MIMIC50,1000,29112.0
MIMIC50,1000,29597.0
MIMIC50,1000,30515.0
MIMIC50,1000,30745.0
MIMIC50,1000,30953.0
MIMIC50,1000,32990.0
MIMIC50,1000,33174.0
MIMIC50,1000,34253.0
MIMIC50,1500,31447.0
MIMIC50,1500,39335.0
MIMIC50,1500,40372.0
MIMIC50,1500,40398.0
MIMIC50,1500,41654.0
MIMIC50,1500,46588.0
MIMIC50,1500,46902.0
MIMIC50,1500,48339.0
MIMIC50,1500,48374.0
MIMIC50,1500,50468.0
MIMIC50,2000,44158.0
MIMIC50,2000,49986.0
MIMIC50,2000,51695.0
MIMIC50,2000,54108.0
MIMIC50,2000,54435.0
MIMIC50,2000,56894.0
MIMIC50,2000,57404.0
MIMIC50,2000,58430.0
MIMIC50,2000,65209.0
MIMIC50,2000,71382.0
MIMIC50,2500,52921.0
MIMIC50,2500,57403.0
MIMIC50,2500,59037.0
MIMIC50,2500,59663.0
MIMIC50,2500,61953.0
MIMIC50,2500,63645.0
MIMIC50,2500,65281.0
MIMIC50,2500,66059.0
MIMIC50,2500,67723.0
MIMIC50,2500,71311.0
MIMIC50,3000,71105.0
MIMIC50,3000,76082.0
MIMIC50,3000,77026.0
MIMIC50,3000,77808.0
MIMIC50,3000,78098.0
MIMIC50,3000,78622.0
MIMIC50,3000,78712.0
MIMIC50,3000,83075.0
MIMIC50,3000,86487.0
MIMIC50,3000,89958.0
MIMIC50,3500,100317.0
MIMIC50,3500,83721.0
MIMIC50,3500,85714.0
MIMIC50,3500,85787.0
MIMIC50,3500,89986.0
MIMIC50,3500,90690.0
MIMIC50,3500,92307.0
MIMIC50,3500,93086.0
MIMIC50,3500,93482.0
MIMIC50,3500,95548.0
MIMIC50,4000,89127.0
MIMIC50,4000,89248.0
MIMIC50,4000,90782.0
MIMIC50,4000,92336.0
MIMIC50,4000,94857.0
MIMIC50,4000,95692.0
MIMIC50,4000,95892.0
MIMIC50,4000,98000.0
MIMIC50,4000,98986.0
MIMIC50,4000,99651.0
MIMIC50,4500,100763.0
MIMIC50,4500,102031.0
MIMIC50,4500,106535.0
MIMIC50,4500,108688.0
MIMIC50,4500,110209.0
MIMIC50,4500,113367.0
MIMIC50,4500,92986.0
MIMIC50,4500,94811.0
MIMIC50,4500,99175.0
MIMIC50,4500,99273.0
MIMIC50,5000,100906.0
MIMIC50,5000,104035.0
MIMIC50,5000,108601.0
MIMIC50,5000,108775.0
MIMIC50,5000,110200.0
MIMIC50,5000,110286.0
MIMIC50,5000,115344.0
MIMIC50,5000,116111.0
MIMIC50,5000,119696.0
MIMIC50,5000,120848.0
MIMIC200,1,101.0
MIMIC200,1,119.0
MIMIC200,1,143.0
MIMIC200,1,162.0
MIMIC200,1,169.0
MIMIC200,1,182.0
MIMIC200,1,195.0
MIMIC200,1,254.0
MIMIC200,1,271.0
MIMIC200,1,374.0
MIMIC200,500,46073.0
MIMIC200,500,48004.0
MIMIC200,500,49858.0
MIMIC200,500,51778.0
MIMIC200,500,54437.0
MIMIC200,500,55588.0
MIMIC200,500,55751.0
MIMIC200,500,57747.0
MIMIC200,500,58885.0
MIMIC200,500,64712.0
MIMIC200,1000,100358.0
MIMIC200,1000,100762.0
MIMIC200,1000,102297.0
MIMIC200,1000,103236.0
MIMIC200,1000,103724.0
MIMIC200,1000,105533.0
MIMIC200,1000,89577.0
MIMIC200,1000,91468.0
MIMIC200,1000,97263.0
MIMIC200,1000,98898.0
MIMIC200,1500,121738.0
MIMIC200,1500,122208.0
MIMIC200,1500,130012.0
MIMIC200,1500,130199.0
MIMIC200,1500,132581.0
MIMIC200,1500,133529.0
MIMIC200,1500,135260.0
MIMIC200,1500,136320.0
MIMIC200,1500,136809.0
MIMIC200,1500,137468.0
MIMIC200,2000,151090.0
MIMIC200,2000,151278.0
MIMIC200,2000,152226.0
MIMIC200,2000,153904.0
MIMIC200,2000,154156.0
MIMIC200,2000,155981.0
MIMIC200,2000,157794.0
MIMIC200,2000,157929.0
MIMIC200,2000,158529.0
MIMIC200,2000,159251.0
MIMIC200,2500,159331.0
MIMIC200,2500,171089.0
MIMIC200,2500,175002.0
MIMIC200,2500,175205.0
MIMIC200,2500,175352.0
MIMIC200,2500,177275.0
MIMIC200,2500,181719.0
MIMIC200,2500,182537.0
MIMIC200,2500,183062.0
MIMIC200,2500,190208.0
MIMIC200,3000,188846.0
MIMIC200,3000,191953.0
MIMIC200,3000,195000.0
MIMIC200,3000,195191.0
MIMIC200,3000,197121.0
MIMIC200,3000,197920.0
MIMIC200,3000,199591.0
MIMIC200,3000,199918.0
MIMIC200,3000,200832.0
MIMIC200,3000,201828.0
MIMIC200,3500,204379.0
MIMIC200,3500,211012.0
MIMIC200,3500,211658.0
MIMIC200,3500,212052.0
MIMIC200,3500,214050.0
MIMIC200,3500,214931.0
MIMIC200,3500,215107.0
MIMIC200,3500,215541.0
MIMIC200,3500,216321.0
MIMIC200,3500,218523.0
MIMIC200,4000,223684.0
MIMIC200,4000,223696.0
MIMIC200,4000,225482.0
MIMIC200,4000,226178.0
MIMIC200,4000,226875.0
MIMIC200,4000,227206.0
MIMIC200,4000,228291.0
MIMIC200,4000,228367.0
MIMIC200,4000,228645.0
MIMIC200,4000,229817.0
MIMIC200,4500,235135.0
MIMIC200,4500,235747.0
MIMIC200,4500,237211.0
MIMIC200,4500,237559.0
MIMIC200,4500,237582.0
MIMIC200,4500,238391.0
MIMIC200,4500,238505.0
MIMIC200,4500,240077.0
MIMIC200,4500,241359.0
MIMIC200,4500,243338.0
MIMIC200,5000,242703.0
MIMIC200,5000,243575.0
MIMIC200,5000,248216.0
MIMIC200,5000,248853.0
MIMIC200,5000,249699.0
MIMIC200,5000,249969.0
MIMIC200,5000,250176.0
MIMIC200,5000,250368.0
MIMIC200,5000,250629.0
MIMIC200,5000,250849.0
